,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3202,Anne Rice,4.11,11901,The Witching Hour,Horror,Fantasy,94525,3292,1207,October 1st 1990,3833
3217,Daniel Mendelsohn,4.07,112286,The Lost: A Search for Six of Six Million,Nonfiction,History,4765,629,512,2006,1611
3220,Simon Wiesenthal,4.09,133782,The Sunflower: On the Possibilities and Limits of Forgiveness,Nonfiction,World War II,6508,609,303,1969,1686
3224,Thomas Buergenthal,4.11,5984399,A Lucky Child: A Memoir of Surviving Auschwitz as a Young Boy,Nonfiction,World War II,7858,638,228,May 10th 2007,1790
3233,Primo Levi,4.55,6181,If This Is a Man / The Truce,Nonfiction,History,12450,621,419,1947,1933
3259,Diane Ackerman,3.45,32722510,The Zookeeper's Wife,Nonfiction,History,63113,8846,368,2007,3455
3263,Karen Levine,4.15,948584,Hana's Suitcase: A True Story,Nonfiction,World War II,6716,683,120,January 1st 2002,4281
3270,Miep Gies,4.27,5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Nonfiction,History,51669,706,252,January 1st 1987,6196
3313,Jennifer  McMahon,3.77,18007535,The Winter People,Horror,Mystery,38624,5589,317,2014,2048
3419,Caitlin Kittredge,3.68,11387447,The Nightmare Garden,Science Fiction,Fantasy,1436,187,417,2012,2822
3453,Kristen Simmons,3.77,10677277,Article 5,Science Fiction,Young Adult,26360,2670,362,January 1st 2012,6311
3486,Lauren DeStefano,3.78,11112619,Fever,Science Fiction,Young Adult,42598,3291,341,2012,30982
3535,Vikram Seth,3.64,50363,Two Lives,Nonfiction,Biography,3083,212,544,2005,1254
3563,Amartya Sen,3.8,10310,"The Argumentative Indian: Writings on Indian History, Culture and Identity",Nonfiction,Cultural,6610,349,432,2005,3369
3575,Teresa Garcia,4.83,17288156,The Smoky Mirror,Science Fiction,Fantasy,6,0,326,August 11th 2012,1735
3585,Lauren  Hunter,3.72,12831355,The Coffee Shop,Science Fiction,Romance,134,45,245,October 13th 2011,1956
3586,Bennett R. Coles,3.77,11882499,Virtues of War,Science Fiction,Fiction,245,47,400,2011,1963
3591,Daniel D. Longdon,4.27,13629983,Devastation,Science Fiction,See top shelves…,11,4,430,September 1st 2011,2088
3595,Rachel Hill,4.33,8144723,"A Girl's Guide to Guys: Meeting Them, Managing Them and All That Love Stuff",Nonfiction,Relationships,85,14,108,2010,2209
3602,Elizabeth Lang,3.97,9804652,The Empire,Science Fiction,Romance,71,25,326,November 1st 2010,2238
3608,Benjamin R.  Smith,4.3,13421993,Atlas,Science Fiction,Mystery,115,11,378,2012,2646
3620,J.H. Glaze,3.8,12810435,The Spirit Box,Horror,Fantasy,180,77,274,July 15th 2011,3535
3626,Shaun Allan,3.81,12959871,Sin,Horror,Thriller,146,52,329,by,4741
3635,A.N. Willis,3.67,25534273,The Corridor,Science Fiction,Young Adult,315,97,208,2015,1467
3636,K.T. Hanna,4.19,25914930,Chameleon,Science Fiction,Young Adult,184,37,368,July 21st 2015,1497
3642,Fonda Lee,3.7,20320562,Zeroboxer,Science Fiction,Young Adult,1002,256,360,2015,1840
3764,Rachel  Thompson,3.88,17162089,Broken Pieces,Nonfiction,Autobiography,537,123,116,December 19th 2012,7215
3791,Douglas Adams,4.22,386162,The Hitchhiker's Guide to the Galaxy,Science Fiction,Fiction,1187415,24633,193,October 12th 1979,9073
4019,Linda  Watkins,3.8,22293224,Mateguas Island: A Novel of Horror and Suspense,Horror,Fantasy,457,105,380,April 28th 2014,1768
4027,Lizzy Ford,3.96,18365852,Kiera's Moon,Science Fiction,Romance,1216,95,260,2011,1889
4032,Shane K.P. O'Neill,4.63,16233465,"Bound By Blood: Volume 2 (Bound By Blood, #2)",Horror,Romance,139,21,360,2012,2087
4058,Joseph DiBartolo,4.36,17569085,A Timely Curse,Horror,Fantasy,61,22,88,2013,5393
4083,Thomas   Harris,3.75,32418,Hannibal,Horror,Fiction,72024,2437,564,June 8th 1999,4778
4105,Jon Krakauer,4.14,1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Nonfiction,Adventure,333867,11796,368,1997,8440
4149,Annie Laurie Cechini,3.97,15985910,Liberty,Science Fiction,Young Adult,79,19,304,January 8th 2013,1854
4161,Hugh Howey,4.26,17855756,Dust,Science Fiction,Fiction,59800,3837,416,2013,2453
4180,Alex J. Cavanaugh,4.29,17670532,CassaStorm,Science Fiction,Fiction,108,37,268,September 16th 2013,6668
4191,Richard Bachman,3.58,10577,Roadwork,Horror,Fiction,22176,775,320,March 1981,2840
4203,Judd Trichter,3.55,22545439,Love in the Age of Mechanical Reproduction,Science Fiction,Fiction,507,124,320,2015,2254
4209,Kim Stanley Robinson,3.73,23197269,Aurora,Science Fiction,Fiction,15820,2228,466,2015,2855
4213,Wesley Chu,3.68,23168818,Time Salvager,Science Fiction,Science Fiction,3670,576,380,2015,3587
4216,Liu Cixin,4.41,23168817,The Dark Forest,Science Fiction,Fiction,35254,3238,512,May 2008,3758
4219,Paolo Bacigalupi,3.83,23209924,The Water Knife,Science Fiction,Fiction,17679,2640,371,2015,4493
4220,Elizabeth Bear,3.74,22238181,Karen Memory,Science Fiction,Fantasy,3722,783,352,2015,5007
4230,Todd Strasser,4.0,24727083,The Beast of Cretacea,Science Fiction,Young Adult,305,75,432,2015,8297
4279,Steven D. Levitt,3.98,6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Nonfiction,Economics,109886,4228,270,2009,2064
4296,G.D. Falksen,3.64,12020927,Blood in the Skies,Science Fiction,Fantasy,222,36,266,July 1st 2011,2400
4336,John Gray,3.54,1274,الرجال من المريخ والنساء من الزهرة,Nonfiction,Self Help,143148,4864,412,1992,671
4342,عمرو شريف,4.04,13559213'],ثم صار المخ عقلًا,Science,Nonfiction,569,102,343,by,913
4347,أحمد عاطف مجاهد,3.3,13455151,36 لايك و12 كومنت,Nonfiction,Humor,697,94,152,by,2058
4352,أحمد حلمي,3.1,13489517,28 حرف,Nonfiction,See top shelves…,17020,1664,152,January 1st 2012,3035
4361,Philip K. Dick,3.64,216363,The Man in the High Castle,Science Fiction,Fiction,136852,9596,259,October 1962,3568
4365,Desmond Morris,3.95,33297,The Naked Ape: A Zoologist's Study of the Human Animal,Science,Nonfiction,7935,447,256,1967,2159
4368,Edward O. Wilson,4.15,503051,The Diversity of Life,Science,Nonfiction,5073,130,432,1992,2210
4369,V.S. Ramachandran,4.13,8574712,The Tell-Tale Brain: A Neuroscientist's Quest for What Makes Us Human,Science,Nonfiction,8662,464,384,2011,2322
4370,Richard Dawkins,4.02,31487,"Unweaving the Rainbow: Science, Delusion and the Appetite for Wonder",Science,Nonfiction,9784,226,352,1998,2354
4371,Stephen Jay Gould,4.12,54209,Ever Since Darwin: Reflections in Natural History,Science,Nonfiction,2833,114,285,1977,2354
4372,Natalie Angier,4.14,60885,Woman: An Intimate Geography,Science,Nonfiction,3998,370,464,1999,2359
4373,Mary Roach,3.94,9542311,Packing for Mars: The Curious Science of Life in the Void,Nonfiction,Science,43710,4124,334,2010,2385
4376,Brian Greene,4.07,8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Science,Nonfiction,14975,650,384,2011,2547
4377,Michio Kaku,4.18,33418,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos",Science,Nonfiction,15374,525,361,2004,2532
4378,Deborah Blum,4.0,7054123,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Nonfiction,History,24224,2464,319,January 1st 2010,2575
4379,Carl Sagan,4.27,61661,The Varieties of Scientific Experience: A Personal View of the Search for God,Science,Nonfiction,8677,447,284,2006,2629
4380,Neil deGrasse Tyson,3.87,20663769,The Pluto Files: The Rise and Fall of America's Favorite Planet,Science,Nonfiction,5756,610,194,January 19th 2008,2660
4384,Jacob Bronowski,4.18,461104,The Ascent of Man,Science,History,5324,192,520,1973,2885
4385,Stephen Hawking,4.3,2141233,The Illustrated A Brief History of Time/The Universe in a Nutshell,Science,Nonfiction,8688,238,464,1988,2891
4386,Jonathan Weiner,4.16,125286,The Beak of the Finch: A Story of Evolution in Our Time,Science,Nonfiction,7545,505,332,January 1st 1994,2988
4387,Charles Seife,3.96,329336,Zero: The Biography of a Dangerous Idea,Nonfiction,Science,7671,663,248,2000,3214
4388,Fritjof Capra,3.97,10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Science,Philosophy,15121,481,366,January 1st 1975,3360
4389,Simon Singh,4.16,131304,Big Bang: The Origin of the Universe,Science,Nonfiction,14698,322,560,January 1st 2004,3509
4390,Michael Pollan,4.06,41021145,The Botany of Desire: A Plant's-Eye View of the World,Nonfiction,Science,41510,2999,297,May 8th 2001,3598
4391,Jerry A. Coyne,4.17,4005310,Why Evolution Is True,Science,Nonfiction,17875,783,282,2008,3617
4393,Richard Feynman,4.23,5552,QED: The Strange Theory of Light and Matter,Science,Science,14022,417,158,1985,3787
4398,Leonard Mlodinow,3.9,2272880,The Drunkard's Walk: How Randomness Rules Our Lives,Nonfiction,Science,16956,1388,252,2008,4313
4399,Malcolm Gladwell,3.95,2612,The Tipping Point: How Little Things Can Make a Big Difference,Nonfiction,Business,588098,11981,301,2000,4445
4400,Lawrence M. Krauss,3.93,11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Science,Nonfiction,22048,1225,204,2012,4634
4402,Ben Goldacre,4.07,3272165,Bad Science,Science,Nonfiction,31742,1619,338,by,4872
4403,Laurie Garrett,4.17,46722,The Coming Plague: Newly Emerging Diseases in a World Out of Balance,Science,Nonfiction,8750,322,750,1994,4930
4404,James D. Watson,3.87,126061,The Double Helix,Science,Nonfiction,14557,726,143,1968,4950
4405,Randall Munroe,4.17,21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Nonfiction,Science,95256,6712,307,2014,5953
4407,Thomas S. Kuhn,4.0,61539,The Structure of Scientific Revolutions,Science,Philosophy,19603,975,226,1962,6551
4409,Neil Shubin,3.98,1662160,Your Inner Fish: A Journey Into the 3.5-Billion-Year History of the Human Body,Science,Nonfiction,18820,1292,229,2008,6900
4411,Matt Ridley,4.03,4591,Genome: the Autobiography of a Species in 23 Chapters,Science,Nonfiction,21396,851,344,May 30th 1999,8234
4412,Sam Kean,3.91,7247854,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,Nonfiction,34259,3210,394,January 1st 2010,8953
4413,Daniel Kahneman,4.12,11468377,"Thinking, Fast and Slow",Nonfiction,Psychology,205589,7823,499,2011,9903
4466,Danielle DeVor,3.88,27384361,Sorrow's Point,Horror,Fantasy,299,62,241,October 5th 2013,2895
4499,John Christopher,3.88,941731,The Death of Grass,Science Fiction,Fiction,6366,542,222,1956,1724
4502,David R. Palmer,4.17,2300,Emergence,Science Fiction,Apocalyptic,1686,170,291,October 1st 1984,1990
4509,Jonathan Maberry,4.1,7157310,Rot & Ruin,Horror,Young Adult,30657,3521,458,2010,2717
4510,J.L. Bourne,4.01,74821,Day by Day Armageddon,Horror,Horror,15611,1011,260,2004,2774
4515,Chris Dietzel,3.9,18877920,A Different Alchemy,Science Fiction,Science Fiction,223,54,249,January 12th 2014,3652
4521,S.M. Stirling,3.93,116445,Dies the Fire,Science Fiction,Fantasy,14094,1386,573,August 3rd 2004,5236
4544,Diana Rowland,3.93,9640626,My Life as a White Trash Zombie,Horror,Fantasy,11370,1721,320,2011,4356
4598,Gary Chapman,4.24,23878688,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Nonfiction,Self Help,228304,9313,204,January 1st 1990,9856
4647,محمد الرطيان,3.87,13543633'],وصايا,Nonfiction,Self Help,8749,1407,125,by,1518
4658,عمر طاهر,3.65,17317648'],الكلاب لا تأكل الشيكولاتة,Nonfiction,Literature,5665,695,203,by,3128
4660,ياسر حارب,3.53,10706934'],بيكاسو وستاربكس,Nonfiction,See top shelves…,17832,2533,175,,3204
4661,أحمد الشقيري,3.99,3031309'],خواطر شاب,Nonfiction,Self Help,4891,553,161,by,3531
4704,Adam Selzer,3.32,6609694,"I Kissed a Zombie, and I Liked It",Horror,Young Adult,1788,281,177,2010,3634
4746,Sylvain Neuvel,4.07,30134847,Waking Gods,Science Fiction,Fiction,23218,3098,336,2017,5023
4763,Michael Rubens,3.68,6323609,The Sheriff of Yrnameer,Science Fiction,Humor,1478,225,269,2009,1522
4803,Martin Luther King Jr.,4.67,203899,Letter from the Birmingham Jail,Nonfiction,History,3582,298,35,April 16th 1963,485
4808,Eric Blehm,4.54,12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,Nonfiction,War,12400,1391,256,2012,671
4830,Lauren Nicolle Taylor,4.18,18643872,The Wall,Science Fiction,Young Adult,1039,83,340,October 1st 2013,1077
4840,David Estes,3.82,13931214,The Moon Dwellers,Science Fiction,Young Adult,3861,701,369,June 16th 2012,1456
4841,Luca  Rossi,3.99,18224520,Galactic Energies,Science Fiction,Short Stories,463,126,236,December 21st 2012,1476
4954,Griffin Hayes,3.43,15818025,Malice,Horror,Fantasy,299,58,300,2011,978
4961,Michelle Browne,4.35,17303541,"The Loved, The Lost, The Dreaming",Horror,Short Stories,57,20,397,2013,1102
4975,Rin Chupeco,3.77,18509623,The Girl from the Well,Horror,Young Adult,6013,1234,304,2014,4029
4976,Matt Schiariti,4.45,17854535,Ghosts of Demons Past,Horror,Fantasy,103,45,351,2013,1390
4987,Russel Lazega,4.37,25367434,Managing Bubbie,Nonfiction,Biography,348,168,237,2015,1800
4989,C.E. Kilgore,3.66,26469480,Ghost in the Machine,Science Fiction,Romance,316,46,392,2012,1874
5021,Lincoln Cole,3.86,30657877,Raven's Peak,Horror,Fantasy,730,215,214,June 11th 2016,1796
5023,Simon W. Clark,3.93,20388847,The Book of Occult,Horror,Fiction,220,95,336,November 5th 2013,1900
5028,Jennifer Adele,4.22,16280657,The Haunting of Willow Tree Court,Horror,Fantasy,69,9,384,2012,2433
5030,Taylor Evan Fulks,4.21,16109612,My Prison Without Bars: The Journey of a Damaged Woman to Someplace Normal,Nonfiction,Sociology,359,79,420,2012,2505
5033,Massimo Marino,3.49,26039093,Daimones,Science Fiction,Fiction,609,180,330,May 1st 2012,2742
5048,Julia Serano,4.2,605663,Whipping Girl: A Transsexual Woman on Sexism and the Scapegoating of Femininity,Nonfiction,Feminism,5217,438,390,2007,4253
5053,Roxane Gay,3.94,18813642,Bad Feminist,Nonfiction,Feminism,63998,6965,320,2014,4909
5055,Nicholas D. Kristof,4.3,6260997,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,Nonfiction,Feminism,46246,4902,294,September 8th 2008,5027
5061,Clarissa Pinkola Estés,4.17,241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,Nonfiction,Feminism,30742,2269,608,1996,6170
5065,Caitlin Moran,3.73,10600242,How to Be a Woman,Nonfiction,Feminism,88610,8028,312,2011,7398
5125,Melissa Landers,3.55,25026403,Starfall,Science Fiction,Young Adult,2044,405,368,2017,3117
5139,Ruth  Silver,3.7,24951744,Aberrant,Science Fiction,Young Adult,1194,227,240,April 16th 2013,1984
5146,Eric A. Shelman,4.66,18278874,The Road To California,Horror,Horror,145,18,450,2013,2297
5147,Craig DiLouie,3.8,7724842,Tooth and Nail,Horror,Horror,2273,120,247,January 1st 2010,2303
5148,John       O'Brien,4.41,18775467,Conspiracy,Horror,Horror,709,28,256,2013,2348
5150,W.J. Lundy,3.93,17619991,Escaping the Dead,Horror,Horror,1238,96,78,May 8th 2013,2363
5151,David Moody,3.65,6739080,Hater,Horror,Horror,9065,838,244,2006,2379
5152,Rhiannon Frater,4.18,12295280,As the World Dies: Untold Tales Volume 1,Horror,Horror,1529,85,158,January 1st 2011,2423
5153,David P. Forsyth,3.75,13450189,Voyage of the Dead,Horror,Horror,1037,109,286,2012,2487
5154,D.J. Molles,4.24,13644247,Aftermath,Horror,Apocalyptic,7544,275,296,2012,2852
5155,T.W. Brown,3.69,7674888,Zomblog,Horror,Horror,1103,115,270,2010,2846
5156,Christopher Artinian,4.49,34267190,Rise Of The Rams,Horror,Apocalyptic,250,55,382,2017,3074
5157,Angela  Scott,4.31,16133865,Survivor Roundup,Horror,Westerns,136,27,250,,3070
5158,Daryl Gregory,3.84,9466865,Raising Stony Mayhall,Horror,Horror,3249,468,422,2011,3075
5160,Mark Tufo,4.44,18167243,The Book of Riley 3,Horror,Horror,692,36,99,June 30th 2013,3246
5161,David Wellington,3.6,44190,Monster Island,Horror,Horror,9924,518,282,January 1st 2004,3153
5162,Joe McKinney,3.9,10092502,Flesh Eaters,Horror,Horror,2252,124,389,January 1st 2011,3735
5163,R.R. Haywood,4.29,16146990,The Undead: The First Seven Days,Horror,Horror,1069,94,826,2012,3821
5165,Jesse Petersen,3.74,7716140,Married with Zombies,Horror,Romance,6055,936,253,2010,4181
5167,Manel Loureiro,3.83,16103129,Apocalypse Z: The Beginning of the End,Horror,Horror,11219,990,397,2007,4509
5168,James N. Cook,4.07,13130990,No Easy Hope,Horror,Horror,2591,147,349,2011,4830
5169,Shane Moore,4.87,22086463,The Apocalypse of Enoch: Scourge (Volume 2),Horror,See top shelves…,134,3,210,2013,11566
5176,Tobias S. Buckell,3.58,185117,Crystal Rain,Science Fiction,Science Fiction,1320,153,352,2006,858
5181,Jane Mayer,4.36,27833494,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Nonfiction,Politics,13752,2282,464,2016,1407
5183,Sue Klebold,4.13,25937671,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,Autobiography,23400,3739,336,2016,1600
5190,Matthew Desmond,4.49,25852784,Evicted: Poverty and Profit in the American City,Nonfiction,Sociology,40232,6064,418,2016,2040
5194,Joe Hill,3.9,29875363,The Fireman,Horror,Fiction,39710,5987,752,2016,2380
5204,Lin-Manuel Miranda,4.48,26200563,Hamilton: The Revolution,Nonfiction,History,34459,4470,285,2016,6512
5205,Blake Crouch,4.1,27833670,Dark Matter,Science Fiction,Fiction,156963,21621,342,2016,7738
5206,Paul Kalanithi,4.34,25899336,When Breath Becomes Air,Nonfiction,Autobiography,282916,24744,208,January 12th 2016,10331
5208,Irene Helenowski,3.24,16073880,Order of the Dimensions,Science Fiction,Fantasy,74,62,318,2012,890
5210,Florian Armas,3.71,18279247,Io Deceneus: Journal of a Time Traveler,Science Fiction,Science Fiction,203,79,418,September 24th 2012,964
5211,Meljean Brook,3.86,7864587,The Iron Duke,Science Fiction,Romance,14624,1883,384,October 1st 2010,1050
5222,Daniel Suarez,4.17,6665847,Daemon,Science Fiction,Fiction,35008,2910,432,December 1st 2006,2847
5224,Ted Chiang,4.26,223380,Stories of Your Life and Others,Science Fiction,Short Stories,37117,5006,281,July 2002,3019
5232,Judy Sheindlin,3.8,90749,Don't Pee on My Leg and Tell Me It's Raining: America's Toughest Family Court Judge Speaks Out,Nonfiction,Humor,598,88,256,February 7th 1996,3967
5233,Carlton Mellick III,3.56,419049,The Baby Jesus Butt Plug,Horror,Fiction,782,81,96,2004,3997
5235,Laurel Thatcher Ulrich,3.77,473815,Well-Behaved Women Seldom Make History,Nonfiction,History,1304,276,320,2007,4193
5236,Tucker Max,3.51,9010,I Hope They Serve Beer in Hell,Nonfiction,Humor,52008,4396,288,2006,4536
5237,Tom Wolfe,3.92,7442,The Electric Kool-Aid Acid Test,Nonfiction,History,62603,1763,416,1968,4581
5248,Harlan Ellison,4.02,415459,I Have No Mouth and I Must Scream,Science Fiction,Horror,12933,799,134,March 1958,8728
5251,Toby Young,3.3,55876,How to Lose Friends and Alienate People,Nonfiction,Autobiography,4883,390,368,January 1st 2002,9529
5254,David  Wong,3.91,1857440,John Dies at the End,Horror,Fiction,52887,5485,362,2007,11069
5273,John William Polidori,3.67,472968,The Vampyre and Other Tales of the Macabre,Horror,Classics,2657,60,312,1819,1502
5274,Algernon Blackwood,4.11,1335601,The Willows,Horror,Classics,5656,536,105,1907,1580
5278,J. Sheridan Le Fanu,3.85,837422,In a Glass Darkly,Horror,Classics,3830,230,384,1872,2093
5279,John Harwood,3.38,123031,The Ghost Writer,Horror,Fiction,4684,641,369,January 1st 2004,2361
5284,M.R. James,4.17,650775,Collected Ghost Stories,Horror,Short Stories,5510,273,568,1931,3575
5287,H.P. Lovecraft,4.3,1335019,Necronomicon: The Best Weird Tales,Horror,Fantasy,10714,439,878,1930,5467
5385,Joanna Russ,3.54,908311,The Female Man,Science Fiction,Fiction,5164,550,214,1975,1604
5386,Karen Traviss,3.86,124841,City of Pearl,Science Fiction,Fiction,1950,141,392,February 2004,1798
5387,Andrea K. Höst,3.99,10837174,Stray,Science Fiction,Young Adult,3319,410,273,March 1st 2011,1683
5388,Nicola Griffith,3.86,180270,Ammonite,Science Fiction,Fiction,3578,348,414,1992,2019
5390,Nancy Kress,3.94,68333,Beggars in Spain,Science Fiction,Fiction,6639,567,400,February 1993,2127
5391,Connie Willis,3.93,24985,Bellwether,Science Fiction,Fiction,9814,1187,248,1996,2229
5392,Cary Caffrey,3.78,13120464,The Girls From Alcyone,Science Fiction,Romance,1749,138,316,November 20th 2011,2190
5393,Alan Dean Foster,4.09,35125,Alien,Science Fiction,Horror,15836,337,270,1979,2727
5394,Vonda N. McIntyre,3.86,263021,Dreamsnake,Science Fiction,Fantasy,8217,391,312,1978,3174
5396,Joan D. Vinge,3.95,139986,The Snow Queen,Science Fiction,Fantasy,10961,407,448,1980,4989
5405,Hiroshi Sakurazaka,4.06,6255949,All You Need Is Kill,Science Fiction,Fiction,14932,1594,200,2004,1656
5411,Rampo Edogawa,4.06,196150,Japanese Tales of Mystery & Imagination,Horror,Short Stories,2605,306,222,1956,1740
5415,Kōji Suzuki,3.6,26759,Dark Water,Horror,Short Stories,2724,206,279,1996,1937
5419,Otsuichi,4.12,3430848,Goth,Horror,Sequential Art,1685,227,240,2002,2376
5420,Kakuzō Okakura,3.83,904538,The Book of Tea,Nonfiction,Philosophy,7945,806,133,1906,2466
5424,Mineko Iwasaki,3.92,522534,"Geisha, a Life",Nonfiction,Cultural,17111,1134,297,October 2002,3089
5439,Dalai Lama XIV,4.15,38210,The Art of Happiness,Nonfiction,Spirituality,79610,2240,336,1998,3638
5441,Eckhart Tolle,4.13,6708,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,Self Help,147391,6795,229,1997,4610
5445,Joseph Campbell,4.3,35519,The Power of Myth,Nonfiction,Fantasy,38181,1512,320,1988,9712
5448,Diablo Cody,3.54,29486,Candy Girl: A Year in the Life of an Unlikely Stripper,Nonfiction,Autobiography,11397,1608,212,December 29th 2005,1444
5454,Gini Koch,4.38,21912247,Universal Alien,Science Fiction,Romance,690,64,525,2014,1307
5484,Bec McMaster,4.06,17901769,Forged by Desire,Science Fiction,Romance,2366,238,436,2014,5143
5487,John Brunner,3.96,41069,Stand on Zanzibar,Science Fiction,Fiction,12889,496,672,September 1968,1336
5490,Elizabeth Hand,3.66,1439856,Twelve Monkeys,Science Fiction,Fiction,454,17,224,December 1995,1542
5495,Holy Ghost Writer,4.08,17162705,The Boy Who Played With Dark Matter,Science Fiction,Science Fiction,268,65,176,2012,4154
5496,Jeremy C. Shipp,4.05,1078189,Vacation,Horror,Fiction,292,61,164,2007,4167
5498,Nadine Brandes,4.68,24466484,A Time to Speak,Science Fiction,Young Adult,360,132,458,2015,1193
5500,Jacob Gowans,4.17,12937050,Psion Gamma,Science Fiction,Young Adult,2012,67,482,October 8th 2011,1784
5501,Christina L. Rozelle,4.27,26802017,The Treemakers,Science Fiction,Fantasy,486,188,288,2014,2004
5502,Aria Michaels,4.23,23870576,Killshot,Science Fiction,Young Adult,265,107,486,October 2014,1909
5504,Logan Keys,4.2,39094920,Gods of Anthem,Science Fiction,Horror,285,144,323,April 18th 2015,3204
5557,Zoje Stage,3.67,35410511,Baby Teeth,Horror,Fiction,15988,4108,304,2018,1151
5587,Lazlo Ferran,4.36,17664602,Too  Bright The Sun,Science Fiction,See top shelves…,22,3,184,2011,1396
5588,Ashlyn Forge,3.79,22711859,Caterpillar,Science Fiction,Romance,135,72,44,2014,1400
5599,Nujood Ali,3.81,6818019,"I Am Nujood, Age 10 and Divorced",Nonfiction,Autobiography,16760,2446,188,October 8th 2009,1453
5601,Portia de Rossi,3.84,9219901,Unbearable Lightness: A Story of Loss and Gain,Nonfiction,Biography,35203,2497,320,2010,1489
5604,Waris Dirie,4.12,8745,Desert Flower,Nonfiction,Biography,15362,960,240,August 19th 1998,1571
5606,Noor Al-Hussein,3.8,400598,Leap of Faith: Memoirs of an Unexpected Life,Nonfiction,Biography,8558,723,496,November 1st 2002,1654
5607,Betty Mahmoody,4.07,43255,Not Without My Daughter,Nonfiction,Biography,22029,1225,528,1987,1658
5609,Julie Andrews Edwards,3.94,2511690,Home: A Memoir of My Early Years,Nonfiction,Biography,10185,1291,339,January 1st 2008,1754
5613,Truddi Chase,4.03,760941,When Rabbit Howls,Nonfiction,Psychology,15009,526,400,1980,1805
5620,Harriet Ann Jacobs,4.1,152519,Incidents in the Life of a Slave Girl,Nonfiction,History,36682,1982,176,February 24th 1861,2163
5623,Adeline Yen Mah,3.89,54529,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,Nonfiction,Autobiography,22715,1742,278,1997,2261
5626,Ruth Reichl,3.93,80642,Garlic and Sapphires: The Secret Life of a Critic in Disguise,Nonfiction,Food and Drink,30132,3321,334,January 1st 2005,2339
5637,Jean Sasson,4.01,613283,Princess: A True Story of Life Behind the Veil in Saudi Arabia,Nonfiction,Biography,26854,2360,286,1992,4192
5638,Jeanne Wakatsuki Houston,3.57,649361,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,Nonfiction,History,10229,1031,203,1972,4754
5639,Jaycee Dugard,3.9,11330361,A Stolen Life,Nonfiction,Autobiography,86792,7430,273,July 11th 2011,2420
5648,Chris   Blake,3.67,18172279,Apocalyptic Empire: The Hatchery Compound,Horror,Fiction,51,11,318,April 12th 2013,942
5656,Sally Ember,3.83,18772075,This Changes Everything,Science Fiction,Speculative Fiction,114,25,323,2013,1289
5659,Derick Ackins-Farris,4.2,20967046,The Camping Trip,Horror,See top shelves…,66,5,51,2014,1457
5661,Patricia A. Knight,3.65,18046079,Hers to Command,Science Fiction,Erotica,982,163,342,June 2nd 2013,1954
5683,حسن الجندي,4.0,11028964'],نصف ميت دفن حيًا,Horror,Novels,8426,946,326,2010,482
5689,عمرو المنوفي,2.86,18221549'],عزيف,Horror,Novels,2077,288,408,by,1674
5732,Rob Lowe,3.79,10211494,Stories I Only Tell My Friends,Nonfiction,Autobiography,56716,4761,320,April 15th 2011,1259
5737,Piper Kerman,3.71,6314763,Orange Is the New Black,Nonfiction,Autobiography,164322,13699,298,2010,1434
5738,Malika Oufkir,4.1,103342,Stolen Lives: Twenty Years in a Desert Jail,Nonfiction,Autobiography,25820,2921,294,1999,1434
5743,Jennifer Worth,4.19,6114607,"The Midwife: A Memoir of Birth, Joy, and Hard Times",Nonfiction,Autobiography,46457,5778,340,2002,1618
5748,Farley Mowat,4.19,72659,Never Cry Wolf,Nonfiction,Animals,19995,900,246,1963,2051
5750,Harry Leslie Smith,4.46,13153411,Hamburg 1947: A Place for the Heart to Kip,Nonfiction,War,65,16,209,2011,2139
5768,James Herriot,4.41,23014868,The Lord God Made Them All,Nonfiction,Animals,18735,401,373,1981,4923
5770,Solomon Northup,4.18,18478222,Twelve Years a Slave,Nonfiction,History,77398,5559,363,1853,5603
5772,Henri Charrière,4.24,6882,Papillon,Nonfiction,Biography,47950,1673,544,1969,9560
